sn2_94335_309bp,10,56.996,56.996
sn2_60085_182bp,10,56.996,56.996
sn2_109511_292bp,10,56.996,56.996
sn2_131519_142bp,10,56.996,56.996
sn2_92050_329bp,10,56.996,56.996
sn2_74374_277bp,10,56.996,56.996
sn2_99867_269bp,10,56.996,56.996
sn2_24605_297bp,10,57.489,57.489
sn2_97312_189bp,10,59.216,59.216
sn2_74638_242bp,10,57.734,57.734
sn2_120351_247bp,10,58.724,58.724
sn2_56095_295bp,10,59.216,59.216
sn2_31031_297bp,10,58.970,58.970
sn2_94065_210bp,10,59.216,59.216
sn2_9471_192bp,10,59.461,59.461
sn2_124580_295bp,10,59.461,59.461
sn2_23288_211bp,10,59.461,59.461
sn2_22109_151bp,10,59.461,59.461
sn2_109832_260bp,10,59.707,59.707
sn2_118785_211bp,10,60.937,60.937
sn2_67728_224bp,10,60.199,60.199
sn2_23995_294bp,10,60.199,60.199
sn2_104152_142bp,10,60.691,60.691
sn2_44049_268bp,10,60.691,60.691
sn2_52321_296bp,10,60.937,60.937
sn2_33933_142bp,10,60.937,60.937
sn2_83731_234bp,10,61.428,61.428
sn2_64500_152bp,10,61.183,61.183
sn2_25150_189bp,10,61.428,61.428
sn2_63202_203bp,10,61.428,61.428
sn2_30836_162bp,10,61.428,61.428
sn2_129752_299bp,10,61.428,61.428
sn2_23365_225bp,10,62.660,62.660
sn2_114262_143bp,10,61.428,61.428
sn2_31057_294bp,10,62.169,62.169
sn2_114753_334bp,10,62.660,62.660
sn2_44995_329bp,10,62.169,62.169
sn2_123655_320bp,10,62.169,62.169
sn2_31323_201bp,10,62.169,62.169
sn2_40674_167bp,10,62.169,62.169
sn2_35321_165bp,10,62.169,62.169
sn2_113620_221bp,10,62.169,62.169
sn2_83101_276bp,10,62.169,62.169
sn2_120589_250bp,10,62.415,62.415
sn2_86959_289bp,10,62.660,62.660
sn2_82043_261bp,10,63.153,63.153
sn2_19623_179bp,10,63.153,63.153
sn2_89302_297bp,10,63.153,63.153
sn2_93659_161bp,10,63.153,63.153
sn2_124009_305bp,10,63.646,63.646
sn2_67347_284bp,10,64.631,64.631
sn2_21681_267bp,10,64.631,64.631
sn2_80327_297bp,10,64.631,64.631
sn2_123790_256bp,10,65.123,65.123
sn2_104436_206bp,10,65.369,65.369
sn2_64778_240bp,10,65.123,65.123
sn2_98171_314bp,10,65.123,65.123
sn2_27334_297bp,10,65.369,65.369
sn2_14535_142bp,10,65.369,65.369
sn2_38742_142bp,10,66.110,66.110
sn2_5686_182bp,10,66.110,66.110
sn2_95518_223bp,10,66.110,66.110
sn2_131486_254bp,10,66.110,66.110
sn2_68045_201bp,10,66.356,66.356
sn2_38008_297bp,10,66.356,66.356
sn2_96934_165bp,10,66.356,66.356
sn2_17761_222bp,10,66.356,66.356
sn2_16470_294bp,10,67.589,67.589
sn2_125788_175bp,10,67.589,67.589
sn2_88013_143bp,10,67.835,67.835
sn2_7181_190bp,10,68.327,68.327
sn2_25899_143bp,10,68.327,68.327
sn2_83674_296bp,10,69.068,69.068
sn2_48859_215bp,10,69.068,69.068
sn2_101681_258bp,10,69.314,69.314
sn2_40852_222bp,10,69.314,69.314
sn2_34853_261bp,10,69.314,69.314
sn2_25896_220bp,10,69.314,69.314
sn2_88922_334bp,10,73.750,73.750
sn2_4067_234bp,10,69.314,69.314
sn2_71953_203bp,10,69.314,69.314
sn2_78372_178bp,10,69.559,69.559
sn2_13834_143bp,10,69.559,69.559
sn2_103249_240bp,10,69.559,69.559
sn2_103895_231bp,10,69.559,69.559
sn2_27624_303bp,10,69.559,69.559
sn2_29556_281bp,10,69.559,69.559
sn2_120039_267bp,10,69.559,69.559
sn2_117389_235bp,10,69.805,69.805
sn2_86510_177bp,10,70.297,70.297
sn2_131722_297bp,10,70.297,70.297
sn2_110828_218bp,10,71.530,71.530
sn2_72150_255bp,10,71.530,71.530
sn2_26616_297bp,10,72.520,72.520
sn2_62012_167bp,10,72.766,72.766
sn2_113986_264bp,10,73.011,73.011
sn2_86232_165bp,10,73.011,73.011
sn2_130869_216bp,10,73.011,73.011
sn2_45272_323bp,10,73.504,73.504
sn2_49071_297bp,10,73.504,73.504
sn2_32132_142bp,10,73.750,73.750
sn2_60077_195bp,10,73.996,73.996
sn2_51795_187bp,10,74.734,74.734
sn2_89050_242bp,10,74.734,74.734
sn2_12397_294bp,10,74.980,74.980
sn2_151643_296bp,10,75.720,75.720
sn2_119386_258bp,10,75.720,75.720
sn2_117943_296bp,10,75.720,75.720
sn2_83047_297bp,10,75.966,75.966
sn2_81799_309bp,10,75.966,75.966
sn2_20559_286bp,10,80.903,80.903
sn2_5831_191bp,10,82.137,82.137
sn2_51552_158bp,10,80.903,80.903
